CustomerID,Recency,Frequency,Monetary,Cluster
14402,652,1,285.6,2
14403,130,6,1880.51,3
14404,34,13,2899.11,0
14405,387,1,195.0,2
14406,119,1,156.75,1
14407,107,6,2157.73,3
14408,11,11,4109.77,0
14409,71,9,3756.09,0
14410,92,11,2651.14,0
14411,311,1,1063.0,2
14412,43,3,1426.19,3
14413,362,4,770.37,3
14414,92,8,2399.33,3
14415,1,23,12091.6,0
14416,22,2,490.22,1
14417,388,1,604.2,2
14418,4,3,1937.25,3
14419,11,7,1260.91,3
14420,99,4,1639.17,3
14421,57,6,2469.37,3
14422,1,19,10271.52,0
14423,218,3,916.6099999999999,3
14424,18,1,322.08,1
14425,435,3,661.39,2
14426,24,17,11727.94,0
14427,50,4,1263.52,3
14428,7,5,1244.83,3
14429,404,1,516.28,2
14430,512,3,1220.9,2
14431,303,4,2614.2,3
14432,10,6,2255.51,3
14433,466,1,289.6,2
14434,22,6,1372.8,3
14435,502,1,90.42,2
14436,99,2,271.70000000000005,1
14437,366,5,958.84,3
14438,306,1,131.9,2
14439,320,5,9443.04,3
14440,8,13,6638.7300000000005,0
14441,1,11,4611.6900000000005,0
14442,205,7,5367.0199999999995,3
14443,54,5,2386.47,3
14444,456,1,132.04,2
14445,456,1,221.65,2
14446,1,5,1241.31,3
14447,19,6,1711.73,3
14448,9,2,375.35,1
14449,19,8,2482.8,3
14450,181,7,1128.44,3
14451,60,12,3308.77,0
14452,11,4,665.59,3
14453,190,1,119.93,1
14454,376,5,977.3,3
14455,432,4,628.21,2
14456,5,9,3062.4,0
14457,311,1,113.64,2
14458,381,1,237.42,2
14459,155,2,5375.741,3
14460,110,9,1093.5,3
14461,148,13,6713.5,0
14462,66,12,2270.01,0
14463,98,4,786.5699999999999,3
14464,568,2,111.0,2
14465,247,11,3946.03,0
14466,29,13,4646.9,0
14467,18,12,2220.9900000000002,0
14468,734,1,204.24,2
14469,416,4,2112.21,3
14470,12,3,712.04,3
14471,591,2,400.95,2
14472,104,9,2228.22,3
14473,74,2,234.34000000000003,1
14474,46,2,1278.08,3
14475,72,4,1151.15,3
14476,257,1,215.7,1
14477,20,7,1969.6,3
14478,382,4,1276.66,3
14479,254,4,1299.11,3
14480,11,4,1299.52,3
14481,165,5,2311.4900000000002,3
14482,18,12,4357.91,0
14483,282,2,257.1,1
14484,50,4,1070.98,3
14485,39,1,165.75,1
14486,512,2,175.5,2
14487,27,7,1453.61,3
14488,68,1,1064.28,1
14489,207,4,1574.93,3
14490,406,2,1273.47,2
14491,175,2,468.13,1
14492,430,7,1921.91,3
14493,7,10,5130.15,0
14494,26,3,401.46,1
14495,51,3,174.8,1
14496,312,7,2668.23,3
14497,309,2,697.0600000000001,2
14498,43,10,3911.27,0
14499,26,7,2138.9700000000003,3
14500,88,3,356.85,1
14501,184,2,251.21,1
14502,20,11,2470.67,0
14503,3,6,3543.26,3
14504,47,4,673.26,3
14505,17,19,12001.84,0
14506,17,7,3290.67,3
14507,24,11,3284.43,0
14508,22,5,874.94,3
14509,534,1,110.95,2
14510,376,3,1007.28,2
14511,11,5,1314.81,3
14512,188,7,1223.47,3
14513,101,6,788.01,3
14514,61,9,4598.9800000000005,0
14515,18,12,3749.2599999999998,0
14516,516,1,163.92,2
14517,33,2,330.45,1
14518,64,1,174.37,1
14519,684,2,206.09,2
14520,2,2,270.6,1
14521,491,1,199.45000000000002,2
14522,24,8,1758.6200000000001,3
14523,108,1,241.09,1
14524,32,13,2933.71,0
14525,20,17,8240.64,0
14526,389,1,262.4,2
14527,3,122,27792.3,0
14528,37,1,364.21999999999997,1
14529,60,3,620.04,1
14530,26,16,6197.4,0
14531,480,1,376.34,2
14532,236,11,3859.1800000000003,0
14533,25,11,3466.37,0
14534,3,26,6271.11,0
14535,60,9,6030.7300000000005,0
14536,260,1,171.8,1
14537,58,2,641.4,1
14538,65,5,1370.8400000000001,3
14539,16,2,537.48,1
14540,10,11,3795.34,0
14541,59,14,2499.68,0
14542,186,1,103.25,1
14543,29,39,14906.77,0
14544,24,3,2982.43,3
14545,674,1,349.25,2
14546,5,11,5197.9,0
14547,4,8,4007.54,0
14548,151,9,2627.49,3
14549,311,4,916.5500000000001,3
14550,11,4,1353.31,3
14551,18,7,880.04,3
14552,152,3,511.28000000000003,1
14553,19,9,1841.54,3
14554,10,4,2381.04,3
14555,57,6,2315.63,3
14556,596,3,835.34,2
14557,85,1,788.38,1
14558,654,3,655.5,2
14559,390,1,75.6,2
14560,7,44,6114.03,0
14561,76,3,1080.76,3
14562,4,26,6729.400000000001,0
14563,510,2,679.44,2
14564,435,2,2605.62,2
14565,96,5,3859.2200000000003,3
14566,111,4,4092.0,3
14567,57,2,1530.3600000000001,3
14568,435,1,919.7,2
14569,1,4,598.98,3
14570,281,3,613.75,1
14571,425,1,161.65,2
14572,3,11,5615.18,0
14573,180,13,2621.42,0
14574,733,1,143.70000000000002,2
14575,488,1,460.71,2
14576,372,1,70.80000000000001,2
14577,13,7,1374.25,3
14578,3,1,168.63,1
14579,432,1,105.56,2
14580,518,1,14.850000000000001,2
14581,17,2,433.8,1
14582,41,1,114.11,1
14583,6,8,1781.03,3
14584,169,8,1747.91,3
14585,50,5,1143.27,3
14586,277,1,237.36,1
14587,19,9,1601.14,3
14588,578,1,135.39,2
14589,372,1,79.5,2
14590,425,20,3006.62,0
14591,15,4,1447.14,3
14592,35,3,570.46,1
14593,22,12,3712.0099999999998,0
14594,7,2,634.83,1
14595,20,8,2164.45,3
14596,627,1,229.47,2
14597,11,6,2201.54,3
14598,44,2,384.04,1
14599,390,2,474.54,2
14600,306,2,865.1700000000001,2
14601,11,1,213.96,1
14602,656,1,205.35999999999999,2
14603,275,1,660.0,1
14604,633,1,143.85999999999999,2
14605,374,4,937.16,3
14607,16,22,24137.63,0
14608,4,11,3352.94,0
14609,72,10,1486.2,3
14610,396,2,24.35,2
14611,444,2,604.3299999999999,2
14612,415,1,877.7,2
14613,680,1,76.32000000000001,2
14614,386,1,295.13,2
14615,394,5,951.76,3
14616,243,5,527.78,3
14617,403,2,190.47000000000003,2
14618,9,7,1342.32,3
14619,246,2,1291.24,3
14620,206,2,412.78000000000003,1
14621,1,9,3000.57,0
14622,185,1,320.58000000000004,1
14623,32,10,2059.58,0
14624,57,6,814.07,3
14625,196,11,4497.88,0
14626,24,11,5410.92,0
14627,379,1,462.75,2
14628,91,5,1998.0,3
14629,4,2,959.01,1
14630,484,1,338.65,2
14631,51,6,2025.69,3
14632,263,1,114.56,1
14633,266,1,344.90000000000003,1
14634,438,4,2124.46,3
14635,454,1,215.22,2
14636,36,2,609.85,1
14637,677,1,106.67999999999999,2
14638,51,1,443.6,1
14639,52,9,4978.96,0
14640,24,10,3667.06,0
14641,22,1,110.46,1
14642,59,1,96.12,1
14643,170,5,1679.89,3
14644,68,7,2247.72,3
14645,157,3,876.89,3
14647,201,2,519.97,1
14648,416,15,4546.86,0
14649,5,9,3775.31,0
14650,589,1,62.5,2
14651,67,9,2034.1200000000001,3
14652,77,1,114.18,1
14653,1,12,3614.54,0
14654,738,1,246.86,2
14655,8,7,3878.51,0
14656,169,5,814.65,3
14657,18,6,1460.8700000000001,3
14658,5,2,247.15,1
14659,9,9,2529.93,0
14660,87,2,285.74,1
14661,27,1,107.95,1
14662,29,7,1416.33,3
14663,430,2,490.6,2
14664,20,2,637.89,1
14665,61,7,2749.65,3
14666,24,1,195.25,1
14667,11,54,21927.14,0
14668,445,1,111.63,2
14669,242,7,3243.93,3
14670,280,3,602.0,1
14671,549,2,1127.45,2
14672,235,4,1113.14,3
14673,3,7,3410.81,3
14674,509,1,173.66,2
14675,16,2,1066.9,3
14676,31,12,8356.79,0
14677,593,1,184.91,2
14678,579,1,403.39,2
14679,382,3,1289.44,2
14681,71,6,875.1500000000001,3
14682,188,6,1514.81,3
14683,588,1,146.56,2
14684,26,6,1468.55,3
14685,576,8,4619.79,3
14686,414,5,885.83,2
14687,107,3,1402.06,3
14688,8,28,7713.57,0
14689,209,1,112.8,1
14690,44,4,794.33,3
14691,31,5,2114.33,3
14692,137,12,1745.09,0
14693,265,7,1165.36,3
14694,617,1,244.31,2
14695,519,3,1620.07,2
14696,4,8,2767.9,3
14697,218,2,188.60999999999999,1
14698,2,5,1250.76,3
14699,214,4,702.6,3
14700,32,5,3116.26,3
14701,11,15,4562.09,0
14702,1,29,6754.22,0
14703,15,1,318.17,1
14704,11,11,1813.57,0
14705,199,1,179.0,1
14706,619,1,390.69,2
14707,436,2,139.2,2
14708,3,5,2212.2799999999997,3
14709,15,25,8886.33,0
14710,14,13,1922.59,0
14711,10,11,2868.8,0
14712,29,4,1328.0700000000002,3
14713,9,21,5418.87,0
14714,24,4,906.24,3
14715,25,8,1840.45,3
14716,43,3,565.45,1
14717,733,1,81.3,2
14718,410,1,226.42,2
14719,2,5,1602.13,3
14720,6,3,663.81,3
14721,379,1,115.77,2
14722,147,3,513.37,1
14723,10,11,2093.06,0
14724,590,1,345.25,2
14725,25,4,1315.24,3
14726,655,1,124.75,2
14727,274,3,467.92999999999995,1
14728,413,1,190.58,2
14729,374,3,907.38,2
14730,1,8,2005.06,3
14731,47,3,380.02,1
14732,8,19,5517.07,0
14733,16,15,16184.97,0
14734,426,4,1056.42,2
14735,4,56,12240.16,0
14736,485,2,401.08,2
14737,4,4,3554.17,3
14738,43,9,1821.9,3
14739,4,25,12287.5,0
14740,197,11,4161.06,0
14741,12,7,1897.59,3
14742,435,1,579.85,2
14743,593,1,50.48,2
14744,16,14,3885.08,0
14745,113,12,2571.81,0
14746,406,4,593.5,2
14747,249,1,328.2,1
14748,29,10,3152.32,0
14749,480,1,310.15,2
14750,736,1,112.03,2
14751,684,2,126.45,2
14752,44,1,389.64,1
14753,87,2,869.51,1
14754,45,6,1550.48,3
14755,10,25,9972.550000000001,0
14756,15,3,2653.76,3
14757,75,1,420.5,1
14758,145,7,2864.97,3
14759,5,3,1625.97,3
14760,297,1,89.2,1
14761,59,3,447.92,1
14762,264,2,417.57,1
14764,47,1,278.3,1
14765,29,3,254.11,1
14766,8,11,6556.13,0
14767,474,1,382.81,2
14768,17,2,192.60000000000002,1
14769,3,17,15771.88,0
14770,232,8,3637.64,3
14771,621,2,594.62,2
14772,112,1,139.26,1
14773,593,1,140.55,2
14774,529,1,241.45,2
14775,58,3,1418.46,3
14776,51,15,3708.3,0
14777,404,1,307.56,2
14778,127,2,730.86,1
14779,281,3,386.15,1
14780,55,2,447.68,1
14782,320,1,200.10000000000002,2
14783,659,1,307.3,2
14784,26,3,449.93,1
14785,10,2,77.4,1
14786,550,1,90.96,2
14787,471,1,110.65,2
14788,7,3,1156.32,3
14789,29,1,197.64,1
14790,17,10,2526.62,0
14791,607,1,303.63,2
14792,64,1,6.2,1
14793,21,2,625.9,1
14794,3,10,1953.9,0
14795,166,1,131.45000000000002,1
14796,1,27,10889.64,0
14797,507,1,300.31,2
14798,53,8,724.31,3
14799,51,2,338.15,1
14800,48,17,7774.32,0
14801,61,1,193.14,1
14802,438,2,1502.98,2
14803,162,3,845.55,3
14804,9,1,353.27,1
14805,15,7,1104.64,3
14806,75,2,303.43,1
14807,391,2,519.29,2
14808,40,8,2741.17,3
14809,621,2,686.76,2
14810,41,13,2537.02,0
14811,387,1,170.5,2
14812,599,1,185.8,2
14813,370,4,1090.87,3
14814,581,1,160.46,2
14815,37,2,778.5,1
14816,197,1,271.85,1
14817,200,7,3959.86,3
14818,74,6,1170.41,3
14819,64,4,470.16,3
14820,21,9,1274.76,3
14821,367,7,1286.45,3
14822,485,1,157.70000000000002,2
14823,180,3,321.43,1
14824,10,10,4022.9100000000003,0
14825,4,24,4925.08,0
14826,582,2,385.2,2
14828,197,13,9839.460000000001,0
14829,29,7,1692.84,3
14830,53,1,197.13,1
14831,680,3,1676.57,2
14832,630,1,322.69,2
14833,499,1,94.8,2
14834,18,7,2206.16,3
14835,529,2,297.0,2
14836,10,3,102.44999999999999,1
14837,90,9,3460.32,0
14838,423,2,773.6700000000001,2
14839,418,3,915.28,2
14840,268,2,362.71,1
14841,53,14,7163.0,0
14842,44,4,2824.69,3
14843,437,1,211.79999999999998,2
14844,64,10,6702.43,0
14845,600,1,150.0,2
14846,427,1,437.4,2
14847,149,3,1348.95,3
14848,405,1,310.56,2
14849,22,43,15763.45,0
14850,312,7,1794.01,3
14851,23,3,829.4100000000001,3
14852,58,18,6147.18,0
14853,24,5,1376.87,3
14854,78,11,4322.86,0
14855,119,7,6520.3,0
14856,36,3,1311.3799999999999,3
14857,60,7,3651.851,3
14858,506,1,180.75,2
14859,13,5,1705.64,3
14860,19,1,170.32,1
14861,52,10,1380.73,3
14862,26,2,841.1999999999999,1
14863,29,1,266.76,1
14865,7,4,129.72,1
14866,11,19,20850.22,0
14867,186,16,2952.06,0
14868,3,12,4184.01,0
14869,9,6,2804.24,3
14870,262,6,1838.95,3
14871,3,9,1258.97,3
14872,484,3,816.6,2
14873,210,2,854.13,1
14874,535,1,116.18,2
14875,108,3,2862.4,3
14876,521,2,256.7,2
14877,418,2,437.0,2
14878,13,25,4105.24,0
14879,685,1,185.06,2
14880,77,3,706.19,3
14881,20,1,255.4,1
14882,27,14,3628.15,0
14883,19,6,761.59,3
14884,669,1,120.6,2
14885,132,3,1598.12,3
14886,253,1,364.8,1
14887,79,1,1862.0,1
14888,207,1,369.2,1
14889,336,1,135.9,2
14890,254,3,817.25,3
14891,148,4,1106.73,3
14892,691,1,202.35000000000002,2
14893,10,3,1809.6100000000001,3
14894,85,3,1492.81,3
14895,8,38,25119.54,0
14896,205,8,2092.42,3
14897,8,8,3140.54,0
14898,23,14,3507.81,0
14899,395,1,1384.88,2
14900,522,1,13.919999999999998,2
14901,11,12,2289.65,0
14902,26,3,1035.6200000000001,3
14903,21,5,2810.63,3
14904,2,4,1640.64,3
14905,158,8,1971.39,3
14906,445,1,68.44,2
14907,3,16,6165.79,0
14908,74,2,381.9,1
14909,437,3,1404.68,2
14910,3,4,434.35,1
14912,17,6,1889.25,3
14913,36,8,4073.13,0
14915,91,11,1811.25,0
14916,71,8,3042.95,3
14917,597,2,1123.75,2
14918,116,9,5955.81,0
14919,539,1,359.35,2
14920,213,3,1607.17,3
14921,30,2,1316.07,3
14922,394,2,843.74,2
14923,51,1,749.1,1
14924,246,3,931.01,3
14926,382,2,359.4,2
14927,397,1,308.2,2
14928,628,1,223.91000000000003,2
14929,32,2,836.69,1
14930,109,6,5246.63,3
14931,5,5,1257.68,3
14932,366,2,1029.66,2
14933,444,4,1770.0,3
14934,82,5,3503.5,3
14935,297,2,2849.83,3
14936,34,12,12410.81,0
14937,57,3,1621.88,3
14938,562,2,2322.43,2
14940,418,2,531.49,2
14941,579,1,182.1,2
14942,402,4,746.56,2
14943,663,1,107.62,2
14944,30,19,9784.67,0
14945,414,1,179.4,2
14946,14,1,100.9,1
14947,72,6,1049.79,3
14948,23,6,1101.97,3
14949,469,4,515.0,2
14950,19,1,371.2,1
14951,79,1,311.69,1
14952,60,32,17629.35,0
14953,25,4,1013.77,3
14954,12,2,503.44,1
14955,733,1,163.77,2
14956,421,1,1325.0,2
14957,253,2,333.29,1
14958,147,6,957.9399999999999,3
14959,64,4,695.42,3
14960,8,2,221.27,1
14961,11,22,16410.15,0
14962,271,4,366.91,1
14963,10,12,3164.48,0
14964,247,1,206.21,1
14965,96,2,599.0,1
14966,15,6,1115.8400000000001,3
14967,50,6,1982.6100000000001,3
14968,30,2,504.99,1
14969,704,1,906.23,2
14970,68,12,4919.35,0
14971,35,3,1116.57,3
14972,128,2,145.07,1
14973,107,3,1314.45,3
14974,37,1,114.39,1
14975,57,2,472.39,1
14976,57,7,790.86,3
14977,726,1,31.929999999999996,2
14978,72,10,3142.14,0
14979,735,1,439.46,2
14980,737,1,150.68,2
14981,246,2,372.92,1
14982,572,1,237.78,2
14983,689,1,183.20000000000002,2
14984,19,6,1271.41,3
14985,198,2,296.75,1
14986,376,2,566.9,2
14987,16,8,1713.85,3
14988,212,7,2066.6,3
14989,662,1,342.4,2
14990,612,2,305.42,2
14991,430,1,314.67,2
14992,442,1,210.5,2
14993,564,1,36.13,2
14994,382,5,960.63,3
14995,39,2,233.23000000000002,1
14996,481,2,442.28999999999996,2
14997,46,4,776.5999999999999,3
14998,170,4,770.73,3
14999,593,1,129.48000000000002,2
15000,48,1,490.52,1
15001,394,2,230.85999999999999,2
15002,116,9,4817.28,0
15003,473,6,1060.7,2
15004,147,1,1246.32,1
15005,16,56,14106.2,0
15006,51,2,825.14,1
15007,159,1,156.91,1
15008,480,2,360.0,2
15009,12,3,1261.78,3
15010,36,1,308.94,1
15011,396,2,416.6,2
15012,54,3,860.62,3
15013,488,10,1641.3,3
15014,43,2,260.17,1
15015,501,13,2365.02,3
15016,173,5,630.3,3
15017,34,1,125.58,1
15018,39,3,607.46,1
15019,267,1,266.0,1
15020,379,1,203.42,2
15021,9,12,2783.83,0
15022,12,5,1186.09,3
15023,3,20,12170.68,0
15024,10,16,4075.51,0
15025,33,2,1013.09,1
15026,80,5,1061.61,3
15027,31,10,3195.6,0
15028,8,6,1157.71,3
15029,620,1,365.1,2
15030,72,8,1979.91,3
15031,4,14,3156.58,0
15032,256,8,13780.65,0
15033,5,10,2586.67,0
15034,16,14,8313.4,0
15035,90,1,252.73000000000002,1
15036,72,3,465.55,1
15037,376,2,402.51,2
15038,59,9,1309.86,3
15040,542,1,7.49,2
15041,170,2,294.02,1
15042,199,2,315.45,1
15043,31,6,2873.7999999999997,3
15044,19,35,16204.33,0
15045,152,2,735.66,1
15046,9,25,7812.389999999999,0
15047,270,1,343.62,1
15048,65,4,482.75,3
15049,274,1,121.17000000000002,1
15050,25,5,4193.79,3
15051,23,9,3935.16,0
15052,319,1,215.78,2
15053,5,3,697.79,3
15054,12,2,302.1,1
15055,475,3,560.07,2
15056,520,1,133.45,2
15057,275,5,3255.96,3
15058,25,16,3410.03,0
15059,41,19,3523.57,0
15060,8,4,303.09,1
15062,71,8,2585.62,3
15063,213,1,370.79999999999995,1
15064,410,4,1254.41,3
15065,38,5,3326.86,3
15066,53,1,893.59,1
15067,78,5,3877.88,3
15068,46,4,1176.85,3
15069,179,1,1109.53,1
15070,373,3,843.25,2
15071,94,4,1455.56,3
15072,479,1,187.51999999999998,2
15073,10,8,2788.02,3
15074,105,3,1566.33,3
15075,78,1,773.03,1
15076,173,3,1447.74,3
15077,495,2,2428.08,2
15078,7,53,17761.88,0
15079,213,11,3767.35,0
15080,428,2,546.25,2
15081,22,12,1965.72,0
15082,669,1,93.35000000000001,2
15083,257,1,88.2,1
15084,380,2,965.2,2
15085,730,1,347.54,2
15086,565,2,218.53,2
15087,282,1,306.94,1
15088,21,2,1160.07,3
15089,10,6,2420.84,3
15090,308,1,381.32,2
15091,68,3,1046.6100000000001,3
15092,215,3,776.46,3
15093,18,23,14326.11,0
15094,463,2,83.0,2
15095,104,10,3141.64,0
15096,43,1,219.39000000000001,1
15097,4,3,908.35,3
15099,84,1,410.48,1
15100,334,7,2894.7,3
15101,9,6,1477.94,3
15102,531,2,554.67,2
15103,31,2,703.36,1
15104,197,2,1027.44,3
15105,18,9,3094.91,0
15106,18,5,1422.52,3
15107,311,9,940.35,3
15108,142,4,1300.25,3
15109,246,3,983.1,3
15110,24,6,1505.8500000000001,3
15111,29,5,2730.87,3
15112,611,1,209.4,2
15113,10,3,3609.33,3
15114,30,12,3400.12,0
15115,18,2,531.85,1
15116,18,4,1352.75,3
15117,15,8,2485.9700000000003,3
15118,134,1,244.8,1
15119,246,1,266.4,1
15120,134,1,358.82,1
15121,50,2,457.72,1
15122,114,11,4497.47,0
15123,7,5,4656.17,3
15124,23,4,450.82,1
15125,25,24,17024.87,0
15126,537,2,449.49,2
15127,66,2,711.5,1
15128,60,5,1783.68,3
15129,50,23,6860.18,0
15130,170,1,330.11,1
15131,395,1,80.28,2
15132,18,5,977.9300000000001,3
15133,128,5,1806.9,3
15134,15,10,1596.29,3
15135,239,2,305.68,1
15136,3,4,1286.7,3
15137,521,2,823.4,2
15138,394,1,502.52,2
15139,240,2,178.96,1
15140,52,8,3243.69,0
15141,458,7,1388.47,3
15142,46,6,2619.92,3
15143,226,2,563.63,1
15144,8,29,12160.31,0
15145,4,4,1194.73,3
15146,165,2,1327.16,3
15147,240,1,623.5,1
15148,11,1,301.29,1
15149,134,5,1554.6100000000001,3
15150,17,13,9001.08,0
15151,423,2,2085.61,2
15152,10,14,5263.83,0
15153,31,1,329.25,1
15154,75,3,1388.41,3
15155,383,1,383.96999999999997,2
15156,1,3,961.49,3
15157,4,5,2654.11,3
15158,45,2,606.02,1
15159,2,34,22116.73,0
15160,357,4,589.27,2
15161,388,1,119.92,2
15162,731,1,312.9,2
15163,18,2,304.47,1
15164,69,9,2068.92,3
15165,373,1,975.5,2
15166,468,1,167.16,2
15167,321,5,1659.67,3
15168,26,1,106.56,1
15169,382,2,569.22,2
15170,407,1,81.15,2
15171,331,1,1289.5,2
15172,9,5,1624.05,3
15173,381,7,1494.6,3
15174,323,2,481.46,2
15175,72,1,224.14,1
15176,668,1,988.04,2
15177,426,1,948.93,2
15178,260,1,40.5,1
15179,18,13,7491.92,0
15180,367,3,904.4300000000001,2
15181,66,5,1200.2,3
15182,154,11,2998.952,0
15183,548,3,639.93,2
15184,29,4,689.95,3
15185,70,1,310.62,1
15186,14,5,1403.2,3
15187,2,16,4777.18,0
15188,725,1,310.43,2
15189,1,46,17524.38,0
15190,434,1,834.4399999999999,2
15191,463,3,588.05,2
15192,120,5,1981.39,3
15193,61,1,499.32,1
15194,3,28,12427.69,0
15195,3,1,3861.0,3
15196,433,2,316.25,2
15197,11,6,1877.51,3
15198,92,5,571.35,3
15199,59,10,3122.4,0
15200,495,1,549.05,2
15201,87,7,1842.95,3
15202,420,3,6001.49,3
15203,26,15,4400.18,0
15204,357,1,316.58,2
15205,85,2,653.24,1
15206,10,4,420.29999999999995,1
15207,416,3,683.9200000000001,2
15208,1,6,970.52,3
15209,730,1,178.98000000000002,2
15210,225,3,1176.19,3
15211,60,2,1277.48,3
15212,241,2,208.28,1
15213,319,2,328.35,2
15214,2,8,1661.44,3
15215,47,7,2422.43,3
15216,88,2,486.09,1
15217,563,1,426.24,2
15218,11,22,11516.57,0
15219,176,2,685.45,1
15220,52,6,1778.96,3
15221,366,4,2465.4500000000003,3
15222,319,11,3550.91,0
15223,226,5,1417.95,3
15224,358,5,871.36,3
15225,234,1,409.40000000000003,1
15226,311,1,154.41,2
15227,37,9,2488.4900000000002,0
15228,66,6,5580.2699999999995,0
15229,586,1,160.5,2
15230,239,2,429.6,1
15231,621,1,250.26,2
15232,113,2,612.06,1
15233,401,1,59.400000000000006,2
15234,277,1,197.0,1
15235,218,16,2937.81,0
15236,299,1,321.05,1
15237,2,4,1412.32,3
15238,29,3,1071.99,3
15239,10,2,780.59,1
15240,45,12,4459.98,0
15241,67,11,3050.16,0
15242,422,1,302.04,2
15243,74,2,927.2800000000001,1
15244,65,3,912.08,3
15245,134,8,4610.84,0
15246,238,3,780.4,3
15247,122,3,976.06,3
15248,411,3,1893.93,3
15249,32,18,9266.0,0
15250,641,1,60.0,2
15251,9,21,20324.54,0
15252,36,5,2103.41,3
15253,16,8,2055.09,3
15254,127,3,1088.35,3
15255,67,9,3729.42,0
15256,149,2,170.4,1
15257,283,2,685.9,1
15258,169,2,623.16,1
15259,513,4,1182.3799999999999,2
15260,100,25,9188.23,0
15261,135,4,1508.0,3
15262,324,3,418.82,2
15263,107,1,156.51,1
15264,64,2,848.4,1
15265,151,4,3345.64,3
15266,338,5,852.21,3
15267,22,5,1717.36,3
15268,479,3,961.9000000000001,2
15269,24,3,1225.3600000000001,3
15270,16,21,8524.86,0
15271,7,24,4709.54,0
15272,57,6,2085.48,3
15273,600,1,228.96,2
15274,4,2,716.57,1
15275,38,1,615.14,1
15276,66,4,649.53,3
15277,47,2,476.34,1
15278,562,4,496.15999999999997,2
15279,355,5,1580.54,3
15280,172,3,406.21999999999997,1
15281,59,16,8543.57,0
15282,570,1,348.59,2
15283,390,3,148.33,2
15284,500,1,24.75,2
15285,408,1,94.92,2
15286,50,1,240.55,1
15287,22,5,856.03,3
15288,43,10,3883.13,0
15289,29,5,1593.09,3
15290,5,26,10496.28,0
15291,26,40,13846.56,0
15292,201,1,180.94,1
15293,666,1,247.5,2
15294,411,1,233.35,2
15295,654,1,217.23999999999998,2
15296,51,12,10342.83,0
15297,10,3,641.94,1
15298,2,23,9459.37,0
15299,67,10,7991.54,0
15300,64,1,496.44,1
15301,51,17,7603.4400000000005,0
15302,730,1,308.0,2
15303,290,3,1224.18,3
15304,61,9,919.5500000000001,3
15305,555,1,93.6,2
15306,64,9,3484.73,0
15307,96,1,205.3,1
15308,274,1,310.47,1
15309,611,4,797.96,2
15310,479,1,1634.64,2
15312,75,12,2930.19,0
15313,110,1,52.0,1
15314,199,3,820.4499999999999,3
15315,64,2,570.5,1
15316,327,1,165.0,2
15317,677,1,129.75,2
15318,4,1,312.62,1
15319,284,1,204.5,1
15320,44,1,267.13,1
15321,71,12,6709.7300000000005,0
15322,86,2,1390.86,3
15323,563,3,434.6,2
15324,701,1,140.22000000000003,2
15325,104,8,1602.01,3
15326,334,5,1700.52,3
15327,53,1,208.75,1
15328,408,1,107.24,2
15329,39,11,2984.33,0
15330,32,2,714.96,1
15331,500,3,767.91,2
15332,366,6,6553.74,3
15333,208,1,1028.56,1
15334,157,3,351.67,1
15335,54,1,173.97,1
15336,402,1,240.5,2
15337,411,1,373.02,2
15338,677,1,283.43,2
15339,66,7,1827.84,3
15340,562,1,105.5,2
15341,81,2,2402.7200000000003,3
15342,130,1,406.09,1
15343,87,1,364.5,1
15344,1,3,563.94,1
15345,46,1,393.54,1
15346,333,3,596.12,2
15347,366,4,1363.6,3
15348,72,1,158.04,1
15349,158,2,473.81,1
15350,373,2,663.25,2
15351,12,10,3738.29,0
15352,549,1,114.95,2
15353,255,7,3175.95,3
15354,603,3,284.4,2
15355,29,2,277.05,1
15356,31,13,3464.95,0
15358,5,42,17050.41,0
15359,663,8,181.35,2
15360,40,1,427.93,1
15361,362,4,689.07,2
15362,449,2,613.08,2
15363,373,2,1004.11,2
15364,96,2,913.19,1
15365,26,13,4557.13,0
15366,75,7,2389.08,3
15367,57,11,5081.33,0
15368,21,2,722.74,1
15369,492,11,6251.26,0
15370,41,8,3739.01,0
15371,662,1,59.400000000000006,2
15372,137,8,6017.06,0
15373,8,17,3421.39,0
15374,129,2,307.32,1
15375,690,1,60.959999999999994,2
15376,40,3,1233.3600000000001,3
15377,383,4,1211.75,3
15378,463,2,246.5,2
15379,169,8,4877.84,0
15380,9,11,3479.0600000000004,0
15381,214,5,1890.5700000000002,3
15382,15,12,13733.550000000001,0
15384,170,4,2027.79,3
15385,40,3,942.08,3
15386,186,1,394.14,1
15387,492,1,468.65,2
15388,270,1,140.54,1
15389,172,5,2733.8,3
15390,396,2,1216.66,2
15391,584,1,289.87,2
15392,5,7,2911.62,3
15393,16,5,891.34,3
15394,10,11,5286.8,0
15395,326,1,107.45,2
15396,113,2,796.38,1
15397,290,1,94.0,1
15398,16,2,1345.53,3
15399,1,3,815.77,3
15400,92,8,1302.3,3
15401,452,2,216.95000000000002,2
15402,149,6,1830.54,3
15403,492,2,170.88,2
15404,376,1,257.06,2
15405,189,2,659.84,1
15406,31,4,975.87,3
15407,34,4,1056.44,3
15408,264,1,267.18,1
15409,721,1,131.25,2
15410,84,10,4685.72,0
15411,26,4,1358.88,3
15412,171,1,190.53,1
15413,692,5,6798.72,2
15414,10,3,774.9000000000001,3
15415,313,1,572.8100000000001,2
15416,65,7,4572.82,0
15417,85,1,508.8,1
15418,425,2,452.32,2
15419,25,1,135.86,1
15420,434,6,743.0,2
